Day,Product_ID,Sales,Price,Revenue,Event_Type
1,78,16,14.569167793545724,209.79601622705843,FSMS
1,79,92,62.09784059568028,5141.701201322328,FSMS
1,80,96,98.3656799479478,8970.950011252839,FSMS
1,81,42,84.03405045936924,3176.487107364157,FSMS
1,82,97,84.50821034088298,6967.701942605801,FSMS
1,83,5,51.15386454523557,204.61545818094228,FSMS
1,84,94,58.65716094490959,4686.707159498275,FSMS
1,85,30,13.69607650910882,369.79406574593816,FSMS
1,86,125,32.57744746119951,3868.5718860174416,FSMS
1,87,9,71.96499106888297,647.6849196199466,FSMS
1,88,1,49.8117006757994,49.8117006757994,FSMS
1,89,1,95.93787525968747,76.75030020774999,FSMS
1,90,67,32.29578905510417,1947.4360800227807,FSMS
1,91,57,40.76917000447614,1975.266286716869,FSMS
1,92,94,86.99145256099065,6950.617059623152,FSMS
1,93,16,18.80507445859013,240.7049530699537,FSMS
1,94,33,51.82064316456503,1368.064979544517,FSMS
1,95,10,95.42311584322474,811.0964846674103,FSMS
1,96,95,11.377408626134628,972.7684375345108,FSMS
1,97,1,58.54397035600563,46.8351762848045,FSMS
1,98,24,94.95024441046814,2164.8655725586736,FSMS
1,99,32,94.62072172824618,2573.6836310082963,FSMS
1,100,66,51.2427601442365,3043.819952567648,FSMS
2,1,65,96.50715074415228,5959.316558451404,BAU
2,2,29,16.24251707876489,447.4813455199727,BAU
2,3,35,40.28987933998539,1339.6384880545145,BAU
2,4,26,71.34523020755108,1762.2271861265117,BAU
2,5,7,20.634834485949064,115.55507312131476,BAU
2,6,75,88.97248121743476,5671.995677611466,BAU
2,7,36,25.96955894017505,934.904121846302,BAU
2,8,99,99.1454627800606,8343.0906929421,BAU
2,9,96,40.672318622771606,3123.63407022886,BAU
2,10,55,77.57839610123476,4266.811785567912,BAU
2,11,48,91.229761601161,3722.174273327369,BAU
2,12,59,18.998639844567705,952.7817882050704,BAU
2,13,46,18.21580091075202,712.237815610404,BAU
2,14,83,54.37230919946245,3610.321330844307,BAU
2,15,12,39.57980908329243,427.4619380995583,BAU
2,16,53,81.24211393532637,4305.832038572298,BAU
2,17,53,54.49782742323233,2743.9656107597475,BAU
2,18,87,59.132419314849,4630.068432352677,BAU
2,19,76,71.92270091575352,5192.819006117405,BAU
2,20,7,48.3482327542247,321.5157478155943,BAU
2,21,27,73.56180044408467,1588.934889592229,BAU
2,22,38,98.7975620651058,3003.4458867792164,BAU
2,23,17,95.25237196454728,1619.2903233973038,BAU
2,24,36,43.86336269778242,1421.1729514081503,BAU
2,25,72,73.4575927866994,5024.499346610238,BAU
2,26,67,32.831395648582486,2089.718333032275,BAU
2,27,125,76.68764748196014,7668.764748196015,BAU
2,28,3,62.503188858744366,187.5095665762331,BAU
2,29,30,88.17392153705143,2116.1741168892345,BAU
2,30,32,60.04045347783261,1537.035609032515,BAU
2,31,85,99.36683165073704,6756.944552250118,BAU
2,32,19,97.2372282057189,1755.131969113226,BAU
2,33,49,72.61738200861555,3558.251718422162,BAU
2,34,7,91.104220944189,637.729546609323,BAU
2,35,16,90.12374055018248,1225.6828714824817,BAU
2,36,8,25.271191350600898,171.8441011840861,BAU
2,37,58,30.64552711344547,1510.8244866928617,BAU
2,38,41,33.395487656883645,1232.2934945390066,BAU
2,39,35,35.17871564520512,985.0040380657432,BAU
2,40,70,21.986661270137475,1385.1596600186608,BAU
2,41,69,65.20736763422109,4274.342948423192,BAU
2,42,30,87.94575005503675,2110.698001320882,BAU
2,43,46,79.9842055361703,3495.3097819306417,BAU
2,44,195,77.46204699784649,15105.099164580064,BAU
2,45,77,15.71606466310012,1210.1369790587091,BAU
2,46,2,11.230476834429757,19.091810618530584,BAU
2,47,3,59.98885350423648,143.97324841016754,BAU
2,48,74,86.46826516096704,6398.651621911561,BAU
2,49,73,21.62434736363455,1420.71962179079,BAU
2,50,4,30.57785249531165,122.31140998124658,BAU
2,51,34,42.23464462295564,1364.1790213214672,BAU
2,52,54,79.50865525620753,3864.120645451686,BAU
2,53,65,59.6716154897037,3102.9240054645925,BAU
2,54,57,63.09603074238725,2877.179001852859,BAU
2,55,131,82.45402007674257,9181.255135545283,BAU
2,56,82,45.30196405897591,3343.284947552422,BAU
2,57,98,41.34299203209703,4051.613219145509,BAU
2,58,30,65.98780302050861,1781.6706815537325,BAU
2,59,29,23.236613283613416,673.8617852247891,BAU
2,60,84,51.32221806144352,4095.513001303192,BAU
2,61,66,39.587644925875736,2351.5061085970187,BAU
2,62,75,16.827699529779753,1262.0774647334815,BAU
2,63,80,23.67124241610649,1609.6444842952417,BAU
2,64,56,47.04950929217753,2371.295268325748,BAU
2,65,32,25.508788408146685,775.4671676076592,BAU
2,66,21,25.204155676494807,449.89417882543233,BAU
2,67,22,17.983228038135003,395.6310168389701,BAU
2,68,12,28.57003465652133,325.6983950843431,BAU
2,69,90,72.13553457664287,6492.198111897858,BAU
2,70,60,66.51103505418169,3591.595892925812,BAU
2,71,26,88.14709963320281,2291.824590463273,BAU
2,72,52,28.841439100303926,1424.7670915550138,BAU
2,73,78,51.62812445198331,3221.594965803759,BAU
2,74,110,32.719324990961866,3239.213174105225,BAU
2,75,18,50.26711301411092,814.327230828597,BAU
2,76,64,34.231890785444286,1752.6728082147474,BAU
2,77,39,38.987124902486045,1444.4729776371078,BAU
2,78,25,90.14745526659054,1915.6334244150487,BAU
2,79,10,81.02541147466044,648.2032917972837,BAU
2,80,86,62.81570062187912,5402.1502534816045,BAU
2,81,42,35.539831521885205,1268.7719853313015,BAU
2,82,194,31.991783991818902,5585.765484971581,BAU
2,83,33,10.678092682066726,281.9016468065616,BAU
2,84,4,86.57357660525317,346.29430642101266,BAU
2,85,73,46.935714429069535,2912.3610803237643,BAU
2,86,84,97.2523389947832,6943.817004227521,BAU
2,87,200,25.379882865105923,4568.378915719067,BAU
2,88,109,61.44514205229099,6027.768435329746,BAU
2,89,26,39.131131276381936,915.6684718673372,BAU
2,90,20,31.816875917357223,636.3375183471444,BAU
2,91,103,17.85611616307079,1655.2619683166622,BAU
2,92,3,14.664118314018422,41.7927371949525,BAU
2,93,5,15.703747342549097,66.74092620583366,BAU
2,94,40,82.88870012691714,3315.548005076685,BAU
2,95,73,78.42050739007179,5152.227335527717,BAU
2,96,82,47.06568227325417,3859.385946406842,BAU
2,97,71,21.186750113699027,1353.833332265368,BAU
2,98,48,93.380448123074,3809.9222834214193,BAU
2,99,14,81.9583417827564,1032.6751064627308,BAU
2,100,8,31.21225714584998,237.21315430845985,BAU
3,1,42,45.32005966803718,1713.0982554518057,BAU
3,2,97,77.2848442158626,7496.629888938673,BAU
3,3,97,45.23338991813517,4168.256880956156,BAU
3,4,51,58.8564379552068,2701.510502143992,BAU
3,5,72,72.43458466630045,4432.996581577588,BAU
3,6,29,54.58812637635691,1424.7500984229157,BAU
3,7,38,77.71628080349404,2362.5749364262188,BAU
3,8,55,22.881518699362267,1069.710999195186,BAU
3,9,10,54.45833384177764,517.3541714968876,BAU
3,10,38,58.283321633613525,1882.551288765717,BAU
3,11,52,45.755856150433054,1903.443615858015,BAU
3,12,29,30.632625570937734,755.0942203236151,BAU
3,13,27,67.70328695967676,1645.1898731201452,BAU
3,14,63,32.66191530162575,1646.1605312019376,BAU
3,15,53,30.461588472698832,1533.7409796003865,BAU
3,16,13,22.52045747287557,278.12764979001327,BAU
3,17,60,63.36666147329394,3231.699735137991,BAU
3,18,68,81.10761734116781,4412.254383359529,BAU
3,19,92,43.69918327483799,4020.324861285095,BAU
3,20,51,19.38222694466285,988.4935741778056,BAU
3,21,62,31.231543113557308,1839.5378893885247,BAU
3,22,57,39.89317713894451,2046.519987227853,BAU
3,23,21,44.1375128546994,741.5102159589499,BAU
3,24,52,80.90108998430432,3996.513845224633,BAU
3,25,103,47.30541257832649,4628.834620789246,BAU
3,26,82,53.27532802801662,3931.719208467626,BAU
3,27,43,12.956200321909453,501.4049524578958,BAU
3,28,24,61.98687586823925,1264.5322677120807,BAU
3,29,88,38.03258540194817,2677.494012297151,BAU
3,30,22,29.808749267298737,623.0028596865436,BAU
3,31,71,97.79871841144806,6943.709007212812,BAU
3,32,86,17.681470127077947,1216.4851447429628,BAU
3,33,71,63.58465155880394,3611.608208540064,BAU
3,34,51,28.89150337860272,1326.1200050778648,BAU
3,35,30,27.16189485972999,651.8854766335198,BAU
3,36,16,60.83570199363548,924.7026703032592,BAU
3,37,47,57.48829571303072,2296.6574137355774,BAU
3,38,94,60.36762981773961,4823.373622437394,BAU
3,39,29,16.79530274235003,438.3574015753358,BAU
3,40,74,90.76873688369956,6381.04220292408,BAU
3,41,150,98.10382920543653,13979.795661774702,BAU
3,42,57,29.97749457396545,1537.8454716444276,BAU
3,43,72,19.369772378611646,1115.6988890080308,BAU
3,44,241,60.10494263050295,13761.02661525365,BAU
3,45,77,87.01268212956572,6029.978871578905,BAU
3,46,54,28.44858658742389,1459.412491934845,BAU
3,47,7,76.23141518764021,426.8959250507852,BAU
3,48,19,62.473740487272295,1008.9509088694476,BAU
3,49,1,83.56992055645968,71.03443247299073,BAU
3,50,3,42.67532909755815,108.82208919877328,BAU
3,51,94,42.64821051993509,3207.1454310991194,BAU
3,52,157,80.17828973092277,12587.991487754874,BAU
3,53,87,81.98697303525837,7132.866654067479,BAU
3,54,81,34.180962344645145,2630.225052420444,BAU
3,55,73,22.54204666655417,1481.0124659926091,BAU
3,56,26,57.31211640724173,1192.0920212706278,BAU
3,57,37,11.655160889272006,409.67890525791097,BAU
3,58,42,61.88648279628282,2469.2706635716845,BAU
3,59,25,54.77184045819016,1163.9016097365406,BAU
3,60,86,22.31970670619265,1919.494776732568,BAU
3,61,91,63.76717919532775,4932.391310758601,BAU
3,62,91,25.783415076110465,1877.032617540842,BAU
3,63,62,56.70259347545538,3339.782755704321,BAU
3,64,65,17.45188011326138,964.2163762576912,BAU
3,65,29,45.036605263777886,1175.455397384603,BAU
3,66,101,36.74095440608575,3339.752755513194,BAU
3,67,24,94.31467653922822,1810.8417895531816,BAU
3,68,36,58.58585010173741,1898.181543296292,BAU
3,69,81,54.67296224811127,3542.8079536776104,BAU
3,70,73,79.38209833712398,4635.91454288804,BAU
3,71,40,75.5369880583243,3021.479522332972,BAU
3,72,94,51.3713361485018,4346.015038163252,BAU
3,73,44,97.0929449386378,4058.48509843506,BAU
3,74,44,82.6687226635085,3637.423797194374,BAU
3,75,74,72.15042092010765,5339.131148087966,BAU
3,76,62,96.23537137035372,5369.933722465738,BAU
3,77,21,78.31322609849649,1315.662198454741,BAU
3,78,70,98.25191201619892,6533.752149077228,BAU
3,79,18,72.38576903112323,1302.9438425602182,BAU
3,80,10,62.94373812729379,629.437381272938,BAU
3,81,85,52.58891062732,3576.0459226577605,BAU
3,82,87,20.37538191225559,1595.3924037296129,BAU
3,83,94,14.939435318182744,1263.8762279182602,BAU
3,84,17,68.51506153989052,1048.280441560325,BAU
3,85,45,16.925788146628825,609.3283732786377,BAU
3,86,90,75.22900943758853,5755.019221975523,BAU
3,87,4,81.16508483550672,324.6603393420269,BAU
3,88,57,89.73799734125684,4859.312556029057,BAU
3,89,186,88.3088986510837,14782.90963419141,BAU
3,90,52,93.93309184827277,4396.068698499164,BAU
3,91,62,17.968906955225634,891.2577849791915,BAU
3,92,16,88.63094027677049,1418.0950444283278,BAU
3,93,25,40.27334174455798,855.8085120718571,BAU
3,94,94,10.30117258386813,774.6481783068834,BAU
3,95,30,86.75396395227112,2472.487972639727,BAU
3,96,43,34.95390811270963,1202.4144390772112,BAU
3,97,49,45.24671264863205,1884.525581815525,BAU
3,98,37,80.77105129739968,2689.6760082034093,BAU
3,99,96,89.12064768059483,7700.023959603392,BAU
3,100,71,99.20517635232788,6339.210768913752,BAU
4,1,126,68.46819840931316,6901.594399658767,BAU
4,2,98,44.56815503421246,4367.679193352821,BAU
4,3,3,84.35851262145692,202.46043029149664,BAU
4,4,117,29.469162073289816,3447.8919625749086,BAU
4,5,61,33.42100311563746,1834.8130710484968,BAU
4,6,92,99.6702198226052,8252.69420131171,BAU
4,7,89,63.364594135753286,4511.559102465634,BAU
4,8,56,33.90400383298355,1613.830582450017,BAU
4,9,67,96.0086348406778,5467.691754176601,BAU
4,10,79,68.97177825751196,4359.016385874756,BAU
4,11,98,46.76078917636288,4124.301605355206,BAU
4,12,90,57.93422674606859,4171.264325716939,BAU
4,13,141,90.50319378712608,10208.76025918782,BAU
4,14,158,56.4471118399255,8026.779303637406,BAU
4,15,98,58.940101719765934,4620.903974829649,BAU
4,16,13,56.91342809623734,628.8933804634225,BAU
4,17,41,40.06079908707141,1313.9942100559422,BAU
4,18,42,19.52506844457256,738.0475872048428,BAU
4,19,8,89.34734194933151,571.8229884757217,BAU
4,20,23,10.46306536792433,216.5854531160336,BAU
4,21,39,24.46839064434774,811.1271498601276,BAU
4,22,77,55.67209603847526,4072.413825214465,BAU
4,23,46,39.37902188529637,1811.4350067236328,BAU
4,24,95,43.90258257881189,3336.596275989704,BAU
4,25,70,35.50086534390235,2360.807545369506,BAU
4,26,98,40.76849494348175,3396.015628792029,BAU
4,27,37,19.22587551916113,604.6537850776176,BAU
4,28,68,37.08672102521346,2521.897029714516,BAU
4,29,17,62.39534141586459,1060.720804069698,BAU
4,30,82,88.43831255371387,5801.55330352363,BAU
4,31,99,63.49562733056908,5343.157039867388,BAU
4,32,11,83.93616526666969,830.9680361400299,BAU
4,33,152,50.13124357390735,7238.95157207222,BAU
4,34,13,86.87887970154094,903.5403488960258,BAU
4,35,32,17.414294105425842,473.6687996675829,BAU
4,36,27,88.12488902790636,2022.4662031904509,BAU
4,37,93,94.9254328150839,7062.452201442242,BAU
4,38,10,78.40846705942874,627.26773647543,BAU
4,39,38,30.69591453019776,933.1558017180118,BAU
4,40,45,74.34316361820228,3178.170244678148,BAU
4,41,159,24.332116445133803,3868.8065147762745,BAU
4,42,79,50.83242711447544,3814.973654941382,BAU
4,43,3,81.71180450776248,208.36510149479432,BAU
4,44,60,97.07601372524,4950.876699987239,BAU
4,45,25,10.11086516497833,252.77162912445823,BAU
4,46,84,48.72753054095164,4093.112565439938,BAU
4,47,86,62.37742617229589,4291.566920653958,BAU
4,48,72,37.93257630312164,2184.9163950598063,BAU
4,49,21,16.5202199015103,329.57838703513045,BAU
4,50,95,74.96988651342416,6409.925296897766,BAU
4,51,33,95.73837742348454,3159.3664549749897,BAU
4,52,86,77.42454751911548,6658.511086643931,BAU
4,53,46,22.824598861136188,892.441815470425,BAU
4,54,74,79.82242622136604,5611.516563362033,BAU
4,55,2,58.08179853788006,116.16359707576012,BAU
4,56,33,84.20626422071504,2639.8663833194164,BAU
4,57,66,97.97197476833072,6142.842817974336,BAU
4,58,15,28.01352198203291,357.1724052709196,BAU
4,59,75,21.17979700552534,1429.6362978729603,BAU
4,60,6,65.49441236762266,392.966474205736,BAU
4,61,13,95.26154163679348,1052.640035086568,BAU
4,62,7,69.47381064693256,413.3691733492488,BAU
4,63,22,50.70864560664701,1004.0311830116108,BAU
4,64,60,75.84305695797987,4095.525075730913,BAU
4,65,12,32.23929106091318,309.49719418476656,BAU
4,66,19,97.82787302372182,1579.9201493331077,BAU
4,67,93,81.07286564282312,6785.798854304295,BAU
4,68,172,74.72816004450374,10282.594822123714,BAU
4,69,3,17.337384059718403,46.81093696123969,BAU
4,70,132,47.65598098008874,6290.589489371714,BAU
4,71,171,75.44521627896772,10320.905586962785,BAU
4,72,92,43.393488668614246,3393.370813885634,BAU
4,73,50,88.03283465102037,4401.641732551018,BAU
4,74,98,53.80020472822326,5008.799060197585,BAU
4,75,56,47.95488341861099,2551.1997978701047,BAU
4,76,12,44.54624366810167,507.8271778163589,BAU
4,77,15,31.22128845632889,444.90336050268667,BAU
4,78,94,26.171479798321776,2091.1012358859102,BAU
4,79,2,26.28792574385408,42.06068119016653,BAU
4,80,41,32.25079669628593,1123.9402648655648,BAU
4,81,14,56.33356185367212,788.6698659514096,BAU
4,82,107,68.69109209773941,7349.946854458118,BAU
4,83,5,39.267105780222536,166.88519956594578,BAU
4,84,79,31.33250713975025,2227.741257636243,BAU
4,85,80,56.77965537004159,4315.2538081231605,BAU
4,86,1,50.44904516923639,45.40414065231276,BAU
4,87,84,44.14227309301814,3337.1558458321715,BAU
4,88,76,52.71677881748325,4006.4751901287273,BAU
4,89,56,62.6818927957077,2983.6580970756863,BAU
4,90,20,34.277465036529065,651.2718356940522,BAU
4,91,37,94.29451230654654,2791.1175642737776,BAU
4,92,35,50.697912545509176,1419.541551274257,BAU
4,93,33,55.65113278195532,1561.014274533847,BAU
4,94,53,53.19073734328659,2537.19817127477,BAU
4,95,175,39.08175913632507,5471.446279085511,BAU
4,96,43,53.99619222312282,1973.560825755139,BAU
4,97,23,12.697623088541016,233.63626482915467,BAU
4,98,50,28.16681069106536,1337.9235078256042,BAU
4,99,12,24.05474603129565,230.9255619004383,BAU
4,100,65,85.43037606832992,5275.325722219372,BAU
5,1,69,54.74572876075846,3777.4552844923337,BAU
5,2,76,20.17988371689157,1533.6711624837596,BAU
5,3,33,64.05485882916125,1691.048273089857,BAU
5,4,113,41.37163005177735,4441.244486058297,BAU
5,5,161,87.97948007748809,14164.696292475584,BAU
5,6,132,35.98170359775743,4274.626387413583,BAU
5,7,4,70.08340470072262,266.316937862746,BAU
5,8,23,49.20249833316397,1018.4917154964942,BAU
5,9,54,68.41671929149538,2955.6022733926006,BAU
5,10,76,64.8848624948825,3944.999639688856,BAU
5,11,93,50.38242603602776,4685.565621350582,BAU
5,12,35,30.45426645368364,1012.6043595849808,BAU
5,13,72,70.13915186995146,4797.51798790468,BAU
5,14,20,44.18072021613068,839.4336841064829,BAU
5,15,28,12.307785922579212,327.387105540607,BAU
5,16,5,45.894050280721046,183.57620112288416,BAU
5,17,15,45.49287914365152,648.2735277970341,BAU
5,18,43,11.640932440872549,450.50408546176754,BAU
5,19,47,16.415224304964752,771.5155423333433,BAU
5,20,51,15.424065126060476,629.3018571432675,BAU
5,21,19,19.12787456042949,290.7436933185282,BAU
5,22,98,70.30864311498476,5512.197620214806,BAU
5,23,16,18.06637052394479,274.6088319639608,BAU
5,24,77,47.21941913728163,3635.8952735706857,BAU
5,25,7,71.30060685684845,474.1490355980421,BAU
5,26,31,73.81416355501895,2288.239070205588,BAU
5,27,42,92.59772402542396,3305.738747707635,BAU
5,28,7,83.41737791538527,496.3333985965424,BAU
5,29,70,95.62630079859912,5355.072844721552,BAU
5,30,9,68.19453220805741,583.0632503788908,BAU
5,31,42,91.002081105821,3822.0874064444815,BAU
5,32,76,37.185445165131554,2543.4844492949987,BAU
5,33,89,18.59817824512014,1406.9521842433385,BAU
5,34,55,62.79476168579267,3453.711892718597,BAU
5,35,98,52.5602769069864,4120.725709507734,BAU
5,36,48,38.104460744391645,1646.112704157719,BAU
5,37,32,67.41647139843731,2157.327084749994,BAU
5,38,57,54.709017297325246,2962.4932866501617,BAU
5,39,7,72.56300986428344,457.1469621449857,BAU
5,40,53,75.20651662587562,3587.350843054267,BAU
5,41,41,64.28974691920351,2504.085642502977,BAU
5,42,36,17.70924246367875,637.532728692435,BAU
5,43,73,39.10344059039687,2569.0960467890745,BAU
5,44,68,49.816894283260254,2879.4164895724425,BAU
5,45,5,16.293844513849074,65.17537805539631,BAU
5,46,72,68.57896321424747,4197.032548711944,BAU
5,47,6,27.129237653716103,154.63665462618178,BAU
5,48,81,99.59324416338312,6856.994860648929,BAU
5,49,44,17.989065469699163,633.2151045334106,BAU
5,50,31,77.9354037946763,2295.197641753217,BAU
5,51,55,78.05469960057215,4293.008478031468,BAU
5,52,8,81.59049647107562,522.1791774148841,BAU
5,53,5,76.34622025065188,324.4714360652705,BAU
5,54,30,56.8862179544838,1621.2572117027885,BAU
5,55,32,21.494213527171134,584.6426079390549,BAU
5,56,98,15.679812977123516,1306.1284209943888,BAU
5,57,126,44.28185729598885,5300.538318329865,BAU
5,58,75,84.27574974096072,6004.647169043451,BAU
5,59,55,24.558779021689865,1215.6595615736485,BAU
5,60,60,86.62824619705862,4937.810033232341,BAU
5,61,49,20.472975809692848,953.017023941202,BAU
5,62,30,89.01768884005625,2403.477598681519,BAU
5,63,52,83.68615036668432,3481.343855254068,BAU
5,64,176,72.54559800122155,12129.62398580424,BAU
5,65,10,84.02325072709249,840.2325072709249,BAU
5,66,33,93.0481471462055,3070.588855824781,BAU
5,67,54,84.63991646271553,3884.9721656386414,BAU
5,68,41,84.26806906740113,2763.992665410757,BAU
5,69,8,53.0410620743265,360.6792221054202,BAU
5,70,119,17.196885492337174,1739.4649675499052,BAU
5,71,13,94.28042564952943,1041.7987034273003,BAU
5,72,60,86.63037737961388,4158.258114221466,BAU
5,73,2,68.51809831583381,123.33257696850086,BAU
5,74,5,80.26854274615958,381.275578044258,BAU
5,75,11,77.88281899094767,856.7110089004243,BAU
5,76,9,22.802443181847657,205.2219886366289,BAU
5,77,7,72.29452075247187,430.1523984772076,BAU
5,78,4,99.70271684676791,398.81086738707165,BAU
5,79,52,25.637733609606503,1133.1878255446074,BAU
5,80,50,21.76393390661795,924.9671910312628,BAU
5,81,99,43.09834157895607,3626.725443869153,BAU
5,82,71,76.02529425052619,4318.236713429888,BAU
5,83,2,22.042336265153985,35.26773802424638,BAU
5,84,79,62.393340680197504,4682.620218048823,BAU
5,85,10,29.36816848155137,234.945347852411,BAU
5,86,53,82.13834006946907,3482.665618945489,BAU
5,87,81,19.87625788097532,1368.4803551051505,BAU
5,88,21,85.99213744656544,1444.6679091022995,BAU
5,89,68,87.81943529263759,5075.963359914453,BAU
5,90,169,43.82994566311924,6296.171694507079,BAU
5,91,42,90.2876220046211,3792.0801241940862,BAU
5,92,9,94.85480272719356,811.0085633175049,BAU
5,93,29,35.14309425412448,968.1922467011292,BAU
5,94,60,80.30533814082273,4095.5722451819593,BAU
5,95,34,44.77140188634839,1522.227664135845,BAU
5,96,60,50.55576910567821,2426.6769170725543,BAU
5,97,32,98.94477439001182,2532.9862243843027,BAU
5,98,72,17.63128144412229,1142.5070375791245,BAU
5,99,110,16.413105498873275,1805.44160487606,BAU
5,100,58,51.57522430038602,2542.6585580090305,BAU
6,1,15,94.80838507058736,1279.9131984529292,BAU
6,2,58,18.85560847420576,1038.9440269287372,BAU
6,3,96,56.31918279161604,5406.64154799514,BAU
6,4,25,97.83917646389132,2323.680441017419,BAU
6,5,36,65.35116712349799,2352.642016445928,BAU
6,6,62,90.62331376346938,5337.7131806683465,BAU
6,7,12,52.69024989155925,600.6688487637755,BAU
6,8,53,92.8267463097467,4181.844921254089,BAU
6,9,10,40.44407553950485,384.2187176252961,BAU
6,10,25,43.839360094718025,931.586402012758,BAU
6,11,22,34.64121767626959,647.7907705462413,BAU
6,12,32,54.64430548118979,1748.6177753980733,BAU
6,13,99,70.4309441405179,6972.663469911272,BAU
6,14,47,32.701691815602544,1229.5836122666558,BAU
6,15,8,77.33727153810977,525.8934464591465,BAU
6,16,108,77.78686023220625,8400.980905078275,BAU
6,17,82,19.71493431818179,1293.2996912727256,BAU
6,18,27,96.86167679142967,2353.7387460317414,BAU
6,19,44,75.95213902896255,3007.704705546917,BAU
6,20,97,55.7524492224652,4867.188817121212,BAU
6,21,30,88.59906242747269,2657.9718728241805,BAU
6,22,8,51.54017269778109,412.3213815822487,BAU
6,23,3,99.26289562144272,268.00981817789534,BAU
6,24,98,28.363207116600897,2640.614582555543,BAU
6,25,46,65.43869052341611,2709.161787669427,BAU
6,26,13,58.48261006087352,646.2328411726523,BAU
6,27,90,85.59675822539643,6548.1520042428265,BAU
6,28,14,77.45909360219994,867.5418483446394,BAU
